instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
260105,1016,NIFTY BANK,NIFTY BANK,0.0,,0.0,0.0,0,EQ,INDICES,NSE
8964610,35018,BANKNIFTY23APRFUT,BANKNIFTY,0.0,2023-04-27,0.0,0.05,25,FUT,NFO-FUT,NFO
13427970,52453,BANKNIFTY2342033500CE,BANKNIFTY,0.0,2023-04-20,33500.0,0.05,25,CE,NFO-OPT,NFO
13428226,52454,BANKNIFTY2342033500PE,BANKNIFTY,0.0,2023-04-20,33500.0,0.05,25,PE,NFO-OPT,NFO
13428482,52455,BANKNIFTY2342034000CE,BANKNIFTY,0.0,2023-04-20,34000.0,0.05,25,CE,NFO-OPT,NFO
13428738,52456,BANKNIFTY2342034000PE,BANKNIFTY,0.0,2023-04-20,34000.0,0.05,25,PE,NFO-OPT,NFO
13428994,52457,BANKNIFTY2342034500CE,BANKNIFTY,0.0,2023-04-20,34500.0,0.05,25,CE,NFO-OPT,NFO
13429250,52458,BANKNIFTY2342034500PE,BANKNIFTY,0.0,2023-04-20,34500.0,0.05,25,PE,NFO-OPT,NFO
13429506,52459,BANKNIFTY2342035000CE,BANKNIFTY,0.0,2023-04-20,35000.0,0.05,25,CE,NFO-OPT,NFO
13430786,52464,BANKNIFTY2342035000PE,BANKNIFTY,0.0,2023-04-20,35000.0,0.05,25,PE,NFO-OPT,NFO
13437698,52491,BANKNIFTY2342035500CE,BANKNIFTY,0.0,2023-04-20,35500.0,0.05,25,CE,NFO-OPT,NFO
13437954,52492,BANKNIFTY2342035500PE,BANKNIFTY,0.0,2023-04-20,35500.0,0.05,25,PE,NFO-OPT,NFO
13443074,52512,BANKNIFTY2342036000CE,BANKNIFTY,0.0,2023-04-20,36000.0,0.05,25,CE,NFO-OPT,NFO
13443842,52515,BANKNIFTY2342036000PE,BANKNIFTY,0.0,2023-04-20,36000.0,0.05,25,PE,NFO-OPT,NFO
13446658,52526,BANKNIFTY2342036500CE,BANKNIFTY,0.0,2023-04-20,36500.0,0.05,25,CE,NFO-OPT,NFO
13446914,52527,BANKNIFTY2342036500PE,BANKNIFTY,0.0,2023-04-20,36500.0,0.05,25,PE,NFO-OPT,NFO
13449730,52538,BANKNIFTY2342036900CE,BANKNIFTY,0.0,2023-04-20,36900.0,0.05,25,CE,NFO-OPT,NFO
13450498,52541,BANKNIFTY2342036900PE,BANKNIFTY,0.0,2023-04-20,36900.0,0.05,25,PE,NFO-OPT,NFO
13450754,52542,BANKNIFTY2342037000CE,BANKNIFTY,0.0,2023-04-20,37000.0,0.05,25,CE,NFO-OPT,NFO
13451010,52543,BANKNIFTY2342037000PE,BANKNIFTY,0.0,2023-04-20,37000.0,0.05,25,PE,NFO-OPT,NFO
13451266,52544,BANKNIFTY2342037100CE,BANKNIFTY,0.0,2023-04-20,37100.0,0.05,25,CE,NFO-OPT,NFO
13451522,52545,BANKNIFTY2342037100PE,BANKNIFTY,0.0,2023-04-20,37100.0,0.05,25,PE,NFO-OPT,NFO
13453314,52552,BANKNIFTY2342037200CE,BANKNIFTY,0.0,2023-04-20,37200.0,0.05,25,CE,NFO-OPT,NFO
