instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
260105,1016,NIFTY BANK,NIFTY BANK,0.0,,0.0,0.0,0,EQ,INDICES,NSE
8964610,35018,BANKNIFTY23APRFUT,BANKNIFTY,0.0,2023-04-27,0.0,0.05,25,FUT,NFO-FUT,NFO
12461058,48676,BANKNIFTY2341333500CE,BANKNIFTY,0.0,2023-04-13,33500.0,0.05,25,CE,NFO-OPT,NFO
12461314,48677,BANKNIFTY2341333500PE,BANKNIFTY,0.0,2023-04-13,33500.0,0.05,25,PE,NFO-OPT,NFO
12461570,48678,BANKNIFTY2341334000CE,BANKNIFTY,0.0,2023-04-13,34000.0,0.05,25,CE,NFO-OPT,NFO
12461826,48679,BANKNIFTY2341334000PE,BANKNIFTY,0.0,2023-04-13,34000.0,0.05,25,PE,NFO-OPT,NFO
12462082,48680,BANKNIFTY2341334500CE,BANKNIFTY,0.0,2023-04-13,34500.0,0.05,25,CE,NFO-OPT,NFO
12462338,48681,BANKNIFTY2341334500PE,BANKNIFTY,0.0,2023-04-13,34500.0,0.05,25,PE,NFO-OPT,NFO
12462594,48682,BANKNIFTY2341335000CE,BANKNIFTY,0.0,2023-04-13,35000.0,0.05,25,CE,NFO-OPT,NFO
12462850,48683,BANKNIFTY2341335000PE,BANKNIFTY,0.0,2023-04-13,35000.0,0.05,25,PE,NFO-OPT,NFO
12463106,48684,BANKNIFTY2341335500CE,BANKNIFTY,0.0,2023-04-13,35500.0,0.05,25,CE,NFO-OPT,NFO
12463362,48685,BANKNIFTY2341335500PE,BANKNIFTY,0.0,2023-04-13,35500.0,0.05,25,PE,NFO-OPT,NFO
12463618,48686,BANKNIFTY2341336000CE,BANKNIFTY,0.0,2023-04-13,36000.0,0.05,25,CE,NFO-OPT,NFO
12463874,48687,BANKNIFTY2341336000PE,BANKNIFTY,0.0,2023-04-13,36000.0,0.05,25,PE,NFO-OPT,NFO
12464130,48688,BANKNIFTY2341336500CE,BANKNIFTY,0.0,2023-04-13,36500.0,0.05,25,CE,NFO-OPT,NFO
12464386,48689,BANKNIFTY2341336500PE,BANKNIFTY,0.0,2023-04-13,36500.0,0.05,25,PE,NFO-OPT,NFO
8969986,35039,BANKNIFTY2341336900CE,BANKNIFTY,0.0,2023-04-13,36900.0,0.05,25,CE,NFO-OPT,NFO
8970242,35040,BANKNIFTY2341336900PE,BANKNIFTY,0.0,2023-04-13,36900.0,0.05,25,PE,NFO-OPT,NFO
12464642,48690,BANKNIFTY2341337000CE,BANKNIFTY,0.0,2023-04-13,37000.0,0.05,25,CE,NFO-OPT,NFO
12464898,48691,BANKNIFTY2341337000PE,BANKNIFTY,0.0,2023-04-13,37000.0,0.05,25,PE,NFO-OPT,NFO
8971266,35044,BANKNIFTY2341337100CE,BANKNIFTY,0.0,2023-04-13,37100.0,0.05,25,CE,NFO-OPT,NFO
8971778,35046,BANKNIFTY2341337100PE,BANKNIFTY,0.0,2023-04-13,37100.0,0.05,25,PE,NFO-OPT,NFO
8972034,35047,BANKNIFTY2341337200CE,BANKNIFTY,0.0,2023-04-13,37200.0,0.05,25,CE,NFO-OPT,NFO
