ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
13691906,long,bounce,BANKNIFTY23APR42500CE,500,2023-04-25 09:15:01.070365,304.0,2023-04-25 09:15:57.508397,305.35,675.0,,,False
13697282,short,bounce,BANKNIFTY23APR42900PE,575,2023-04-25 09:34:58.425291,307.95,2023-04-25 09:35:07.657790,291.1,-9688.75,,,False
13691906,long,bounce,BANKNIFTY23APR42500CE,250,2023-04-25 09:37:59.272517,338.0,2023-04-25 10:22:23.334868,372.25,8562.5,,,False
13692674,long,bounce,BANKNIFTY23APR42600CE,300,2023-04-25 11:10:25.494601,314.45,2023-04-25 11:22:45.495334,335.9,6435.0,,,False
13692674,long,bounce,BANKNIFTY23APR42600CE,675,2023-04-25 11:40:57.670290,315.0,2023-04-25 11:41:11.103567,303.35,-7863.75,,,False
13698050,short,bounce,BANKNIFTY23APR43000PE,400,2023-04-25 11:47:50.063323,313.7,2023-04-25 11:47:59.115102,312.4,-520.0,,,False
13692674,long,bounce,BANKNIFTY23APR42600CE,675,2023-04-25 12:10:33.018808,280.0,2023-04-25 12:11:22.537435,267.1,-8707.5,,,False
13691906,long,bounce,BANKNIFTY23APR42500CE,450,2023-04-25 12:35:23.874147,318.25,2023-04-25 12:38:37.105812,313.75,-2025.0,,,False
13697282,short,bounce,BANKNIFTY23APR42900PE,575,2023-04-25 12:50:22.540367,261.25,2023-04-25 12:51:23.115377,271.75,6037.5,,,False
13698050,short,bounce,BANKNIFTY23APR43000PE,675,2023-04-25 12:58:10.609723,305.0,2023-04-25 12:59:19.259186,310.4,3645.0,,,False
13692674,long,bounce,BANKNIFTY23APR42600CE,525,2023-04-25 13:46:54.330209,300.25,2023-04-25 13:49:22.137383,285.2,-7901.25,,,False
13698050,short,bounce,BANKNIFTY23APR43000PE,500,2023-04-25 14:09:33.183199,304.0,2023-04-25 14:13:20.292253,288.5,-7750.0,,,False
13698050,short,bounce,BANKNIFTY23APR43000PE,450,2023-04-25 14:51:20.891577,288.75,2023-04-25 14:51:43.601130,296.2,3352.5,,,False
13697282,short,bounce,BANKNIFTY23APR42900PE,375,2023-04-25 15:14:33.046066,281.15,2023-04-25 15:17:23.500869,292.9,4406.25,,,False
