ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
13538050,short,bounce,BANKNIFTY2342042500PE,325,2023-04-20 09:20:12.624749,286.15,2023-04-20 09:21:03.307080,263.6,-7328.75,,,False
13538050,short,bounce,BANKNIFTY2342042500PE,375,2023-04-20 09:21:18.643239,274.0,2023-04-20 09:22:04.400114,276.3,862.5,,,False
13530626,long,bounce,BANKNIFTY2342042100CE,525,2023-04-20 09:35:10.097943,257.75,2023-04-20 09:35:13.949025,263.7,3123.75,,,False
13532674,long,bounce,BANKNIFTY2342042200CE,625,2023-04-20 09:40:43.283750,203.7,2023-04-20 09:41:06.462126,190.0,-8562.5,,,False
13538050,short,bounce,BANKNIFTY2342042500PE,625,2023-04-20 09:49:22.722007,221.4,2023-04-20 09:49:40.397559,222.0,375.0,,,False
13530626,long,bounce,BANKNIFTY2342042100CE,350,2023-04-20 10:02:04.891571,225.25,2023-04-20 10:02:41.944932,238.85,4760.0,,,False
13530626,long,bounce,BANKNIFTY2342042100CE,425,2023-04-20 10:14:02.263756,220.4,2023-04-20 10:14:26.401435,227.55,3038.75,,,False
13538050,short,bounce,BANKNIFTY2342042500PE,325,2023-04-20 10:56:01.673619,266.3,2023-04-20 11:00:05.309777,265.3,-325.0,,,False
13527554,long,bounce,BANKNIFTY2342042000CE,275,2023-04-20 11:23:26.752143,269.3,2023-04-20 11:26:25.830189,279.2,2722.5,,,False
13530626,long,bounce,BANKNIFTY2342042100CE,325,2023-04-20 11:40:49.059757,213.95,2023-04-20 11:42:11.854130,217.3,1088.75,,,False
13537538,short,bounce,BANKNIFTY2342042400PE,375,2023-04-20 11:50:05.214063,195.9,2023-04-20 11:51:49.871979,173.45,-8418.75,,,False
13527554,long,bounce,BANKNIFTY2342042000CE,200,2023-04-20 11:55:32.000077,276.1,2023-04-20 11:56:11.303583,292.2,3220.0,,,False
13537538,short,bounce,BANKNIFTY2342042400PE,500,2023-04-20 14:22:42.493884,182.05,2023-04-20 14:22:59.482443,194.8,6375.0,,,False
