ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
13530626,long,bounce,BANKNIFTY2342042100CE,250,2023-04-18 09:15:08.431068,330.0,2023-04-18 09:15:23.309529,359.95,7487.5,,,False
13539842,short,bounce,BANKNIFTY2342042600PE,525,2023-04-18 10:45:49.928846,300.1,2023-04-18 10:46:52.584626,306.25,3228.75,,,False
13539842,short,bounce,BANKNIFTY2342042600PE,675,2023-04-18 12:04:29.917516,283.0,2023-04-18 12:05:15.913720,269.75,-8943.75,,,False
13532674,long,bounce,BANKNIFTY2342042200CE,625,2023-04-18 12:23:08.775037,320.0,2023-04-18 12:24:23.224411,329.6,6000.0,,,False
13532674,long,bounce,BANKNIFTY2342042200CE,575,2023-04-18 13:16:54.395933,339.35,2023-04-18 13:17:52.698578,344.6,3018.75,,,False
13539842,short,bounce,BANKNIFTY2342042600PE,525,2023-04-18 13:30:28.436887,308.05,2023-04-18 13:30:31.379761,304.75,-1732.5,,,False
13532674,long,bounce,BANKNIFTY2342042200CE,450,2023-04-18 13:34:32.799307,300.5,2023-04-18 13:35:18.187568,283.95,-7447.5,,,False
13537538,short,bounce,BANKNIFTY2342042400PE,200,2023-04-18 13:44:59.614762,319.55,2023-04-18 13:46:49.983778,322.35,560.0,,,False
13537538,short,bounce,BANKNIFTY2342042400PE,200,2023-04-18 14:39:00.863658,290.7,2023-04-18 14:40:01.493629,278.35,-2470.0,,,False
13530626,long,bounce,BANKNIFTY2342042100CE,275,2023-04-18 14:50:04.140822,327.6,2023-04-18 14:52:32.047849,348.5,5747.5,,,False
13538050,short,bounce,BANKNIFTY2342042500PE,500,2023-04-18 14:52:32.980848,256.6,2023-04-18 14:52:54.446574,259.0,1200.0,,,False
13538050,short,bounce,BANKNIFTY2342042500PE,500,2023-04-18 14:53:25.663785,252.55,2023-04-18 14:53:54.814279,261.05,4250.0,,,False
