ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
10210818,long,bounce,BANKNIFTY2351143300CE,800,2023-05-05 10:03:54.991897,364.0,2023-05-05 10:03:55.597266,364.0,0.0,,,False
10212098,long,bounce,BANKNIFTY2351143400CE,800,2023-05-05 10:15:17.161783,351.45,2023-05-05 10:15:38.914418,359.0,6040.0,,,False
10212098,long,bounce,BANKNIFTY2351143400CE,750,2023-05-05 10:29:20.306909,359.3,2023-05-05 10:30:11.015421,347.3,-9000.0,,,False
10215170,short,bounce,BANKNIFTY2351143700PE,800,2023-05-05 10:39:40.143836,335.1,2023-05-05 10:40:29.108650,341.1,4800.0,,,False
10213634,short,bounce,BANKNIFTY2351143500PE,275,2023-05-05 11:28:41.798413,411.25,2023-05-05 11:45:52.659216,440.25,7975.0,,,False
10211074,short,bounce,BANKNIFTY2351143300PE,425,2023-05-05 12:05:21.007161,410.35,2023-05-05 12:06:03.200310,392.5,-7586.25,,,False
10208258,long,bounce,BANKNIFTY2351143000CE,675,2023-05-05 12:17:47.760795,397.9,2023-05-05 12:18:20.536580,408.6,7222.5,,,False
10208258,long,bounce,BANKNIFTY2351143000CE,625,2023-05-05 12:57:15.062686,435.5,2023-05-05 13:03:17.407995,435.0,-312.5,,,False
10208258,long,bounce,BANKNIFTY2351143000CE,350,2023-05-05 13:07:01.988022,395.0,2023-05-05 13:07:10.399733,390.85,-1452.5,,,False
10212354,short,bounce,BANKNIFTY2351143400PE,375,2023-05-05 13:07:24.321658,385.75,2023-05-05 13:07:48.383908,400.05,5362.5,,,False
10206722,long,bounce,BANKNIFTY2351142700CE,800,2023-05-05 14:39:19.364449,434.55,2023-05-05 14:39:28.616487,434.55,0.0,,,False
10206722,long,bounce,BANKNIFTY2351142700CE,800,2023-05-05 14:39:34.314384,434.55,2023-05-05 14:39:36.440150,434.55,0.0,,,False
10210050,short,bounce,BANKNIFTY2351143100PE,575,2023-05-05 14:52:58.373541,389.2,2023-05-05 14:53:37.773287,383.9,-3047.5,,,False
10208002,short,bounce,BANKNIFTY2351142900PE,300,2023-05-05 15:08:01.661364,399.65,2023-05-05 15:08:21.592669,419.25,5880.0,,,False
10199042,long,bounce,BANKNIFTY2351142500CE,300,2023-05-05 15:13:21.087189,428.5,2023-05-05 15:13:53.997344,402.75,-7725.0,,,False
