ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
13470722,long,bounce,BANKNIFTY23MAR39800CE,150,2023-03-29 10:36:01.969783,180.35,2023-03-29 10:42:05.983953,153.6,-4012.5,,,False
13472514,short,bounce,BANKNIFTY23MAR40000PE,800,2023-03-29 10:47:29.927640,195.3,2023-03-29 10:47:43.740188,194.95,-280.0,,,False
13472514,short,bounce,BANKNIFTY23MAR40000PE,800,2023-03-29 10:48:01.869135,191.45,2023-03-29 10:50:13.980480,184.0,-5960.0,,,False
13469698,long,bounce,BANKNIFTY23MAR39700CE,625,2023-03-29 10:56:28.835938,221.85,2023-03-29 10:57:13.851017,208.85,-8125.0,,,False
13472514,short,bounce,BANKNIFTY23MAR40000PE,800,2023-03-29 11:02:15.379881,188.8,2023-03-29 11:02:37.521171,193.15,3480.0,,,False
13472002,short,bounce,BANKNIFTY23MAR39900PE,575,2023-03-29 11:25:45.748308,141.6,2023-03-29 11:31:24.024324,149.1,4312.5,,,False
13470978,short,bounce,BANKNIFTY23MAR39800PE,800,2023-03-29 12:21:08.408503,155.25,2023-03-29 12:21:30.250494,159.0,3000.0,,,False
13469186,long,bounce,BANKNIFTY23MAR39600CE,250,2023-03-29 12:30:13.011426,167.85,2023-03-29 12:35:40.456786,174.95,1775.0,,,False
13472002,short,bounce,BANKNIFTY23MAR39900PE,425,2023-03-29 12:48:22.719708,181.05,2023-03-29 12:48:22.778806,181.05,0.0,,,False
13470978,short,bounce,BANKNIFTY23MAR39800PE,575,2023-03-29 12:48:28.762633,122.6,2023-03-29 12:49:14.544351,105.8,-9660.0,,,False
13472002,short,bounce,BANKNIFTY23MAR39900PE,450,2023-03-29 12:49:29.778723,180.6,2023-03-29 12:52:51.240026,194.9,6435.0,,,False
13472514,short,bounce,BANKNIFTY23MAR40000PE,300,2023-03-29 13:56:27.330726,157.55,2023-03-29 14:00:15.126379,161.55,1200.0,,,False
