ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
9933058,long,bounce,BANKNIFTY2340640800CE,575,2023-04-06 09:17:49.713143,186.3,2023-04-06 09:20:01.258843,172.65,-7848.75,,,False
9935618,short,bounce,BANKNIFTY2340641000PE,450,2023-04-06 09:42:40.992011,199.25,2023-04-06 09:46:34.712392,206.95,3465.0,,,False
9933058,long,bounce,BANKNIFTY2340640800CE,800,2023-04-06 09:53:20.012705,174.45,2023-04-06 09:53:46.872755,165.7,-7000.0,,,False
9937410,short,bounce,BANKNIFTY2340641200PE,675,2023-04-06 10:24:51.166115,164.75,2023-04-06 10:25:58.841697,152.4,-8336.25,,,False
9935874,long,bounce,BANKNIFTY2340641100CE,625,2023-04-06 11:19:26.824482,177.35,2023-04-06 11:22:09.641591,182.35,3125.0,,,False
9935874,long,bounce,BANKNIFTY2340641100CE,500,2023-04-06 11:35:52.926420,140.75,2023-04-06 11:36:29.429987,154.25,6750.0,,,False
9937410,short,bounce,BANKNIFTY2340641200PE,500,2023-04-06 12:24:02.278745,113.05,2023-04-06 12:28:37.721418,122.6,4775.0,,,False
9934082,long,bounce,BANKNIFTY2340641000CE,625,2023-04-06 12:46:24.970852,188.2,2023-04-06 12:47:08.888953,175.1,-8187.5,,,False
9934082,long,bounce,BANKNIFTY2340641000CE,375,2023-04-06 13:31:07.757086,183.05,2023-04-06 13:31:12.113724,182.7,-131.25,,,False
9937410,short,bounce,BANKNIFTY2340641200PE,450,2023-04-06 13:31:15.193034,93.25,2023-04-06 13:32:07.673471,103.7,4702.5,,,False
9934082,long,bounce,BANKNIFTY2340641000CE,375,2023-04-06 13:38:58.922215,117.4,2023-04-06 13:39:32.602003,119.85,918.75,,,False
9937410,short,bounce,BANKNIFTY2340641200PE,325,2023-04-06 14:32:26.401795,153.1,2023-04-06 14:34:05.356831,142.8,-3347.5,,,False
9937410,short,bounce,BANKNIFTY2340641200PE,450,2023-04-06 14:35:12.120977,133.75,2023-04-06 14:36:30.421797,150.0,7312.5,,,False
