ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
10209794,long,bounce,BANKNIFTY2351143100CE,100,2023-05-08 09:58:36.727764,378.3,2023-05-08 09:58:37.374196,378.65,35.0,,,False
10208258,long,bounce,BANKNIFTY2351143000CE,200,2023-05-08 10:06:57.477425,402.75,2023-05-08 10:13:41.357088,379.0,-4750.0,,,False
10212354,short,bounce,BANKNIFTY2351143400PE,625,2023-05-08 10:15:53.159189,351.85,2023-05-08 10:16:01.105160,365.65,8625.0,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,400,2023-05-08 10:51:08.092412,373.55,2023-05-08 10:51:21.042436,353.7,-7940.0,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,800,2023-05-08 11:50:58.629560,381.45,2023-05-08 11:51:17.875744,375.0,-5160.0,,,False
10213634,short,bounce,BANKNIFTY2351143500PE,425,2023-05-08 12:03:58.076073,349.2,2023-05-08 12:04:36.624698,331.3,-7607.5,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,800,2023-05-08 12:32:22.217540,367.8,2023-05-08 12:32:23.302590,368.05,200.0,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,800,2023-05-08 12:45:21.146711,384.1,2023-05-08 12:45:47.617719,384.1,0.0,,,False
10213634,short,bounce,BANKNIFTY2351143500PE,350,2023-05-08 12:58:13.990218,357.15,2023-05-08 13:00:52.034620,380.3,8102.5,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,800,2023-05-08 13:16:46.165294,362.05,2023-05-08 13:17:57.507955,360.0,-1640.0,,,False
10209794,long,bounce,BANKNIFTY2351143100CE,675,2023-05-08 13:44:26.584715,383.15,2023-05-08 13:44:42.765184,384.1,641.25,,,False
10213634,short,bounce,BANKNIFTY2351143500PE,675,2023-05-08 13:51:14.999126,328.15,2023-05-08 13:54:29.919759,316.85,-7627.5,,,False
10210306,long,bounce,BANKNIFTY2351143200CE,800,2023-05-08 14:01:11.031376,372.5,2023-05-08 14:02:23.277923,378.5,4800.0,,,False
10213634,short,bounce,BANKNIFTY2351143500PE,275,2023-05-08 14:16:33.862521,306.6,2023-05-08 14:20:42.470127,333.55,7411.25,,,False
10212354,short,bounce,BANKNIFTY2351143400PE,400,2023-05-08 15:10:37.246633,291.6,2023-05-08 15:11:09.544837,272.5,-7640.0,,,False
